rRNA_name,position,total_coverage
28S-rRNA,969,285531
28S-rRNA,970,294260
28S-rRNA,971,296800
28S-rRNA,972,297607
28S-rRNA,973,296673
28S-rRNA,974,301369
28S-rRNA,975,300911
28S-rRNA,976,306892
28S-rRNA,977,308101
28S-rRNA,978,302224
28S-rRNA,979,269100
28S-rRNA,980,250748
28S-rRNA,981,231457
28S-rRNA,982,190148
28S-rRNA,983,132003
28S-rRNA,984,122662
28S-rRNA,985,119844
28S-rRNA,986,109160
28S-rRNA,987,94749
28S-rRNA,988,81640
28S-rRNA,989,64377
28S-rRNA,990,57372
28S-rRNA,991,51693
28S-rRNA,992,46752
28S-rRNA,993,43677
28S-rRNA,994,43516
28S-rRNA,995,43021
28S-rRNA,996,42546
28S-rRNA,997,40358
28S-rRNA,998,39406
28S-rRNA,999,39798
28S-rRNA,1000,40239
28S-rRNA,1001,40514
28S-rRNA,1002,39592
28S-rRNA,1003,36690
28S-rRNA,1004,37345
28S-rRNA,1005,37463
28S-rRNA,1006,34792
28S-rRNA,1007,33557
28S-rRNA,1008,28807
28S-rRNA,1009,26943
28S-rRNA,1010,26492
28S-rRNA,1011,25579
28S-rRNA,1012,24754
28S-rRNA,1013,27553
28S-rRNA,1014,27176
28S-rRNA,1015,27590
28S-rRNA,1016,26905
28S-rRNA,1017,26180
28S-rRNA,1018,27234
28S-rRNA,1019,27543
28S-rRNA,1020,27530
28S-rRNA,1021,27440
28S-rRNA,1022,29256
28S-rRNA,1023,28511
28S-rRNA,1024,28012
28S-rRNA,1025,26621
28S-rRNA,1026,25707
28S-rRNA,1027,25372
28S-rRNA,1028,24977
28S-rRNA,1029,24616
28S-rRNA,1030,24152
28S-rRNA,1031,23792
28S-rRNA,1032,23477
28S-rRNA,1033,19753
28S-rRNA,1034,14196
28S-rRNA,1035,20376
28S-rRNA,1036,22038
28S-rRNA,1037,29766
28S-rRNA,1038,33522
28S-rRNA,1039,33701
28S-rRNA,1040,33804
28S-rRNA,1041,34891
28S-rRNA,1042,35431
28S-rRNA,1043,36840
28S-rRNA,1044,49939
28S-rRNA,1045,57208
28S-rRNA,1046,63377
28S-rRNA,1047,65339
28S-rRNA,1048,67342
28S-rRNA,1049,67800
28S-rRNA,1050,69025
28S-rRNA,1051,72238
28S-rRNA,1052,111031
28S-rRNA,1053,123452
28S-rRNA,1054,144145
28S-rRNA,1055,162652
28S-rRNA,1056,189451
28S-rRNA,1057,202849
28S-rRNA,1058,203128
28S-rRNA,1059,196888
28S-rRNA,1060,193870
28S-rRNA,1061,191900
28S-rRNA,1062,188948
28S-rRNA,1063,186396
28S-rRNA,1064,178318
28S-rRNA,1065,169350
28S-rRNA,1066,159427
28S-rRNA,1067,149285
28S-rRNA,1068,136839
28S-rRNA,1069,132911
28S-rRNA,1070,119099
28S-rRNA,1071,100372
28S-rRNA,1072,85404
28S-rRNA,1073,76762
28S-rRNA,1074,74170
28S-rRNA,1075,63463
28S-rRNA,1076,52982
28S-rRNA,1077,62811
28S-rRNA,1078,60503
28S-rRNA,1079,58134
28S-rRNA,1080,57370
28S-rRNA,1081,57224
28S-rRNA,1082,57062
28S-rRNA,1083,56708
28S-rRNA,1084,59082
28S-rRNA,1085,59378
28S-rRNA,1086,60018
28S-rRNA,1087,60536
28S-rRNA,1088,45637
28S-rRNA,1089,37283
28S-rRNA,1090,34631
28S-rRNA,1091,32777
28S-rRNA,1092,30516
28S-rRNA,1093,28843
28S-rRNA,1094,29126
28S-rRNA,1095,28821
28S-rRNA,1096,27334
28S-rRNA,1097,24831
28S-rRNA,1098,22836
28S-rRNA,1099,32723
28S-rRNA,1100,31922
28S-rRNA,1101,43172
28S-rRNA,1102,50362
28S-rRNA,1103,71364
28S-rRNA,1104,77797
28S-rRNA,1105,109340
28S-rRNA,1106,112494
28S-rRNA,1107,112931
28S-rRNA,1108,114054
28S-rRNA,1109,114012
28S-rRNA,1110,114333
28S-rRNA,1111,115496
28S-rRNA,1112,119817
28S-rRNA,1113,128454
28S-rRNA,1114,129169
28S-rRNA,1115,133160
28S-rRNA,1116,134941
28S-rRNA,1117,134453
28S-rRNA,1118,133920
28S-rRNA,1119,133494
28S-rRNA,1120,132206
28S-rRNA,1121,130996
28S-rRNA,1122,125936
28S-rRNA,1123,118214
28S-rRNA,1124,106302
28S-rRNA,1125,96710
28S-rRNA,1126,79792
28S-rRNA,1127,72212
28S-rRNA,1128,61482
28S-rRNA,1129,52335
28S-rRNA,1130,51689
28S-rRNA,1131,52257
28S-rRNA,1132,51446
28S-rRNA,1133,54519
28S-rRNA,1134,66160
28S-rRNA,1135,70177
28S-rRNA,1136,70302
28S-rRNA,1137,69539
28S-rRNA,1138,68759
28S-rRNA,1139,62671
28S-rRNA,1140,61056
28S-rRNA,1141,59863
28S-rRNA,1142,59098
28S-rRNA,1143,58255
28S-rRNA,1144,56077
28S-rRNA,1145,53459
28S-rRNA,1146,52319
28S-rRNA,1147,51557
28S-rRNA,1148,49163
28S-rRNA,1149,43449
28S-rRNA,1150,27006
28S-rRNA,1151,16112
28S-rRNA,1152,11571
28S-rRNA,1153,10607
28S-rRNA,1154,12730
28S-rRNA,1155,13954
28S-rRNA,1156,16151
28S-rRNA,1157,17228
28S-rRNA,1158,18076
28S-rRNA,1159,21092
28S-rRNA,1160,30024
28S-rRNA,1161,59111
28S-rRNA,1162,105276
28S-rRNA,1163,129368
28S-rRNA,1164,144578
28S-rRNA,1165,151658
28S-rRNA,1166,154930
28S-rRNA,1167,163417
28S-rRNA,1168,164012
28S-rRNA,1169,168063
28S-rRNA,1170,170217
28S-rRNA,1171,170324
28S-rRNA,1172,175594
28S-rRNA,1173,176499
28S-rRNA,1174,175245
28S-rRNA,1175,177508
28S-rRNA,1176,179067
28S-rRNA,1177,191976
28S-rRNA,1178,197906
28S-rRNA,1179,181085
28S-rRNA,1180,163923
28S-rRNA,1181,158578
28S-rRNA,1182,153304
28S-rRNA,1183,160348
28S-rRNA,1184,158815
28S-rRNA,1185,156605
28S-rRNA,1186,150821
28S-rRNA,1187,144794
28S-rRNA,1188,140071
28S-rRNA,1189,135358
28S-rRNA,1190,133042
28S-rRNA,1191,130442
28S-rRNA,1192,125739
28S-rRNA,1193,122253
28S-rRNA,1194,117390
28S-rRNA,1195,105341
28S-rRNA,1196,90738
28S-rRNA,1197,85111
28S-rRNA,1198,65432
28S-rRNA,1199,42067
28S-rRNA,1200,37826
28S-rRNA,1201,36356
28S-rRNA,1202,35059
28S-rRNA,1203,34642
28S-rRNA,1204,32743
28S-rRNA,1205,30056
28S-rRNA,1206,29522
28S-rRNA,1207,31380
28S-rRNA,1208,30795
28S-rRNA,1209,24441
28S-rRNA,1210,23470
28S-rRNA,1211,23317
28S-rRNA,1212,22685
28S-rRNA,1213,22130
28S-rRNA,1214,20584
28S-rRNA,1215,16780
28S-rRNA,1216,14319
28S-rRNA,1217,13449
28S-rRNA,1218,12685
28S-rRNA,1219,11978
28S-rRNA,1220,11396
28S-rRNA,1221,9161
28S-rRNA,1222,6962
28S-rRNA,1223,3931
28S-rRNA,1224,3611
28S-rRNA,1225,3477
28S-rRNA,1226,7467
28S-rRNA,1227,10925
28S-rRNA,1228,12219
28S-rRNA,1229,22206
28S-rRNA,1230,22956
28S-rRNA,1231,29395
28S-rRNA,1232,34284
28S-rRNA,1233,36942
28S-rRNA,1234,38615
28S-rRNA,1235,54780
28S-rRNA,1236,59865
28S-rRNA,1237,226993
28S-rRNA,1238,282033
28S-rRNA,1239,287664
28S-rRNA,1240,303468
28S-rRNA,1241,310854
28S-rRNA,1242,316047
28S-rRNA,1243,318536
28S-rRNA,1244,321141
28S-rRNA,1245,321916
28S-rRNA,1246,325152
28S-rRNA,1247,327409
28S-rRNA,1248,328790
28S-rRNA,1249,327687
28S-rRNA,1250,326827
28S-rRNA,1251,325644
28S-rRNA,1252,324845
28S-rRNA,1253,322947
28S-rRNA,1254,315769
28S-rRNA,1255,287245
28S-rRNA,1256,196841
28S-rRNA,1257,178165
28S-rRNA,1258,169250
28S-rRNA,1259,153028
28S-rRNA,1260,137825
28S-rRNA,1261,136433
28S-rRNA,1262,135948
28S-rRNA,1263,132650
28S-rRNA,1264,123430
28S-rRNA,1265,115477
28S-rRNA,1266,112091
28S-rRNA,1267,85852
28S-rRNA,1268,60110
28S-rRNA,1269,54612
28S-rRNA,1270,50958
28S-rRNA,1271,45854
28S-rRNA,1272,42898
28S-rRNA,1273,41889
28S-rRNA,1274,43895
28S-rRNA,1275,44996
28S-rRNA,1276,52282
28S-rRNA,1277,52495
28S-rRNA,1278,49716
28S-rRNA,1279,47459
28S-rRNA,1280,47784
28S-rRNA,1281,53178
28S-rRNA,1282,57986
28S-rRNA,1283,123286
28S-rRNA,1284,132890
28S-rRNA,1285,145017
28S-rRNA,1286,146777
28S-rRNA,1287,148489
28S-rRNA,1288,151706
28S-rRNA,1289,153697
28S-rRNA,1290,154388
28S-rRNA,1291,154854
28S-rRNA,1292,154036
28S-rRNA,1293,153016
28S-rRNA,1294,153222
28S-rRNA,1295,154456
28S-rRNA,1296,155408
28S-rRNA,1297,154756
28S-rRNA,1298,153545
28S-rRNA,1299,152052
28S-rRNA,1300,152152
28S-rRNA,1301,151896
28S-rRNA,1302,151051
28S-rRNA,1303,151166
28S-rRNA,1304,154238
28S-rRNA,1305,154331
28S-rRNA,1306,150778
28S-rRNA,1307,143503
28S-rRNA,1308,132039
28S-rRNA,1309,105223
28S-rRNA,1310,83317
28S-rRNA,1311,55738
28S-rRNA,1312,53716
28S-rRNA,1313,55536
28S-rRNA,1314,57060
28S-rRNA,1315,66832
28S-rRNA,1316,69423
28S-rRNA,1317,73786
28S-rRNA,1318,84662
28S-rRNA,1319,86924
28S-rRNA,1320,84595
28S-rRNA,1321,85012
28S-rRNA,1322,88833
28S-rRNA,1323,97559
28S-rRNA,1324,106501
28S-rRNA,1325,176284
28S-rRNA,1326,187525
28S-rRNA,1327,188291
28S-rRNA,1328,198341
28S-rRNA,1329,199614
28S-rRNA,1330,200755
28S-rRNA,1331,201423
28S-rRNA,1332,200017
28S-rRNA,1333,194837
28S-rRNA,1334,192759
28S-rRNA,1335,189374
28S-rRNA,1336,186506
28S-rRNA,1337,194751
28S-rRNA,1338,188186
28S-rRNA,1339,184883
28S-rRNA,1340,180849
28S-rRNA,1341,161909
28S-rRNA,1342,81705
28S-rRNA,1343,64581
28S-rRNA,1344,58253
28S-rRNA,1345,52771
28S-rRNA,1346,48798
28S-rRNA,1347,46242
28S-rRNA,1348,44307
28S-rRNA,1349,43755
28S-rRNA,1350,43077
28S-rRNA,1351,42266
28S-rRNA,1352,42071
28S-rRNA,1353,43360
28S-rRNA,1354,42810
28S-rRNA,1355,42007
28S-rRNA,1356,31066
28S-rRNA,1357,34992
28S-rRNA,1358,35871
28S-rRNA,1359,35711
28S-rRNA,1360,35728
28S-rRNA,1361,35897
28S-rRNA,1362,35777
28S-rRNA,1363,36152
28S-rRNA,1364,34832
28S-rRNA,1365,34567
28S-rRNA,1366,32535
28S-rRNA,1367,27024
28S-rRNA,1368,26383
28S-rRNA,1369,25877
28S-rRNA,1370,24772
28S-rRNA,1371,23757
28S-rRNA,1372,22479
28S-rRNA,1373,20630
28S-rRNA,1374,18696
28S-rRNA,1375,17949
28S-rRNA,1376,16593
28S-rRNA,1377,14614
28S-rRNA,1378,14812
28S-rRNA,1379,14131
28S-rRNA,1380,14190
28S-rRNA,1381,13507
28S-rRNA,1382,12132
28S-rRNA,1383,10888
28S-rRNA,1384,10537
28S-rRNA,1385,11471
28S-rRNA,1386,11791
28S-rRNA,1387,13586
28S-rRNA,1388,21837
28S-rRNA,1389,24378
28S-rRNA,1390,40173
28S-rRNA,1391,67146
28S-rRNA,1392,84372
28S-rRNA,1393,99285
28S-rRNA,1394,111612
28S-rRNA,1395,115513
28S-rRNA,1396,122516
28S-rRNA,1397,128706
28S-rRNA,1398,131218
28S-rRNA,1399,136314
28S-rRNA,1400,139730
28S-rRNA,1401,143916
28S-rRNA,1402,156370
28S-rRNA,1403,160814
28S-rRNA,1404,160555
28S-rRNA,1405,162293
28S-rRNA,1406,164827
28S-rRNA,1407,169042
28S-rRNA,1408,258387
28S-rRNA,1409,257331
28S-rRNA,1410,260515
28S-rRNA,1411,261382
28S-rRNA,1412,260152
28S-rRNA,1413,259855
28S-rRNA,1414,260292
28S-rRNA,1415,259750
28S-rRNA,1416,257729
28S-rRNA,1417,257807
28S-rRNA,1418,255070
28S-rRNA,1419,253410
28S-rRNA,1420,258865
28S-rRNA,1421,260798
28S-rRNA,1422,259090
28S-rRNA,1423,255269
28S-rRNA,1424,251112
28S-rRNA,1425,245494
28S-rRNA,1426,243746
28S-rRNA,1427,245128
28S-rRNA,1428,236738
28S-rRNA,1429,228564
28S-rRNA,1430,222121
28S-rRNA,1431,209596
28S-rRNA,1432,191215
28S-rRNA,1433,172223
28S-rRNA,1434,165891
28S-rRNA,1435,166506
28S-rRNA,1436,174439
28S-rRNA,1437,182117
28S-rRNA,1438,188406
28S-rRNA,1439,190560
28S-rRNA,1440,189492
28S-rRNA,1441,186937
28S-rRNA,1442,185767
28S-rRNA,1443,218383
28S-rRNA,1444,219646
28S-rRNA,1445,223057
28S-rRNA,1446,225310
28S-rRNA,1447,240111
28S-rRNA,1448,243909
28S-rRNA,1449,244470
28S-rRNA,1450,247852
28S-rRNA,1451,246298
28S-rRNA,1452,262075
28S-rRNA,1453,273209
28S-rRNA,1454,331902
28S-rRNA,1455,342446
28S-rRNA,1456,341636
28S-rRNA,1457,339262
28S-rRNA,1458,338701
28S-rRNA,1459,334036
28S-rRNA,1460,322847
28S-rRNA,1461,301915
28S-rRNA,1462,280768
28S-rRNA,1463,260629
28S-rRNA,1464,258839
28S-rRNA,1465,254493
28S-rRNA,1466,248315
28S-rRNA,1467,221957
28S-rRNA,1468,197781
28S-rRNA,1469,220179
28S-rRNA,1470,264730
28S-rRNA,1471,275113
28S-rRNA,1472,274089
28S-rRNA,1473,273622
28S-rRNA,1474,283038
28S-rRNA,1475,289072
28S-rRNA,1476,292508
28S-rRNA,1477,285718
28S-rRNA,1478,284738
28S-rRNA,1479,283320
28S-rRNA,1480,279960
28S-rRNA,1481,277401
28S-rRNA,1482,271525
28S-rRNA,1483,245594
28S-rRNA,1484,221070
28S-rRNA,1485,172989
28S-rRNA,1486,153644
28S-rRNA,1487,120373
28S-rRNA,1488,112103
28S-rRNA,1489,111484
28S-rRNA,1490,107642
28S-rRNA,1491,105935
28S-rRNA,1492,101457
28S-rRNA,1493,97722
28S-rRNA,1494,92414
28S-rRNA,1495,85754
28S-rRNA,1496,82548
28S-rRNA,1497,81144
28S-rRNA,1498,79132
28S-rRNA,1499,76579
28S-rRNA,1500,76193
28S-rRNA,1501,76823
28S-rRNA,1502,75702
28S-rRNA,1503,75209
28S-rRNA,1504,75932
28S-rRNA,1505,80053
28S-rRNA,1506,92856
28S-rRNA,1507,94795
28S-rRNA,1508,98982
28S-rRNA,1509,103730
28S-rRNA,1510,107098
28S-rRNA,1511,106343
28S-rRNA,1512,109724
28S-rRNA,1513,112756
28S-rRNA,1514,113290
28S-rRNA,1515,111266
28S-rRNA,1516,111753
28S-rRNA,1517,113472
28S-rRNA,1518,115019
28S-rRNA,1519,114174
28S-rRNA,1520,115382
28S-rRNA,1521,125359
28S-rRNA,1522,128174
28S-rRNA,1523,129392
28S-rRNA,1524,130330
28S-rRNA,1525,130606
28S-rRNA,1526,128799
28S-rRNA,1527,129068
28S-rRNA,1528,128618
28S-rRNA,1529,129343
28S-rRNA,1530,129478
28S-rRNA,1531,128781
28S-rRNA,1532,126350
28S-rRNA,1533,128205
28S-rRNA,1534,129119
28S-rRNA,1535,133546
28S-rRNA,1536,132260
28S-rRNA,1537,132128
28S-rRNA,1538,130115
28S-rRNA,1539,118580
28S-rRNA,1540,105358
28S-rRNA,1541,89146
28S-rRNA,1542,84721
28S-rRNA,1543,85080
28S-rRNA,1544,84577
28S-rRNA,1545,84038
28S-rRNA,1546,83030
28S-rRNA,1547,82315
28S-rRNA,1548,82619
28S-rRNA,1549,78440
28S-rRNA,1550,70601
28S-rRNA,1551,62682
28S-rRNA,1552,60826
28S-rRNA,1553,61204
28S-rRNA,1554,62572
28S-rRNA,1555,64183
28S-rRNA,1556,65553
28S-rRNA,1557,65598
28S-rRNA,1558,67815
28S-rRNA,1559,70175
28S-rRNA,1560,74175
28S-rRNA,1561,94005
28S-rRNA,1562,99732
28S-rRNA,1563,104061
28S-rRNA,1564,104630
28S-rRNA,1565,106248
28S-rRNA,1566,107150
28S-rRNA,1567,108272
28S-rRNA,1568,109177
28S-rRNA,1569,111276
28S-rRNA,1570,111619
28S-rRNA,1571,112961
28S-rRNA,1572,112984
28S-rRNA,1573,110696
28S-rRNA,1574,108379
28S-rRNA,1575,106287
28S-rRNA,1576,97104
28S-rRNA,1577,91984
28S-rRNA,1578,85119
28S-rRNA,1579,83115
28S-rRNA,1580,79250
28S-rRNA,1581,76463
28S-rRNA,1582,72189
28S-rRNA,1583,67398
28S-rRNA,1584,67937
28S-rRNA,1585,83850
28S-rRNA,1586,83202
28S-rRNA,1587,81298
28S-rRNA,1588,80975
28S-rRNA,1589,79304
28S-rRNA,1590,84116
28S-rRNA,1591,83318
28S-rRNA,1592,81554
28S-rRNA,1593,82337
28S-rRNA,1594,80598
28S-rRNA,1595,78272
28S-rRNA,1596,76161
28S-rRNA,1597,75695
28S-rRNA,1598,72303
28S-rRNA,1599,71242
28S-rRNA,1600,70108
28S-rRNA,1601,68368
28S-rRNA,1602,65947
28S-rRNA,1603,57291
28S-rRNA,1604,53932
28S-rRNA,1605,52272
28S-rRNA,1606,50019
28S-rRNA,1607,47190
28S-rRNA,1608,48168
28S-rRNA,1609,54658
28S-rRNA,1610,52998
28S-rRNA,1611,47803
28S-rRNA,1612,42960
28S-rRNA,1613,41660
28S-rRNA,1614,39722
28S-rRNA,1615,41165
28S-rRNA,1616,42386
28S-rRNA,1617,48183
28S-rRNA,1618,54716
28S-rRNA,1619,56900
28S-rRNA,1620,57288
28S-rRNA,1621,58745
28S-rRNA,1622,59178
28S-rRNA,1623,58663
28S-rRNA,1624,50492
28S-rRNA,1625,46738
28S-rRNA,1626,46885
28S-rRNA,1627,50753
28S-rRNA,1628,52765
28S-rRNA,1629,52387
28S-rRNA,1630,51835
28S-rRNA,1631,51908
28S-rRNA,1632,58164
28S-rRNA,1633,63240
28S-rRNA,1634,71664
28S-rRNA,1635,74692
28S-rRNA,1636,88774
28S-rRNA,1637,94191
28S-rRNA,1638,93760
28S-rRNA,1639,94258
28S-rRNA,1640,95013
28S-rRNA,1641,100068
28S-rRNA,1642,107367
28S-rRNA,1643,123823
28S-rRNA,1644,125192
28S-rRNA,1645,127241
28S-rRNA,1646,126151
28S-rRNA,1647,125479
28S-rRNA,1648,130931
28S-rRNA,1649,132253
28S-rRNA,1650,133936
28S-rRNA,1651,134792
28S-rRNA,1652,135586
28S-rRNA,1653,136644
28S-rRNA,1654,137440
28S-rRNA,1655,141946
28S-rRNA,1656,143622
28S-rRNA,1657,146700
28S-rRNA,1658,145840
28S-rRNA,1659,142978
28S-rRNA,1660,143460
28S-rRNA,1661,150523
28S-rRNA,1662,156394
28S-rRNA,1663,157009
28S-rRNA,1664,157395
28S-rRNA,1665,157417
28S-rRNA,1666,158286
28S-rRNA,1667,169231
28S-rRNA,1668,168672
28S-rRNA,1669,167293
28S-rRNA,1670,168753
28S-rRNA,1671,168823
28S-rRNA,1672,168353
28S-rRNA,1673,165319
28S-rRNA,1674,162594
28S-rRNA,1675,154996
28S-rRNA,1676,151362
28S-rRNA,1677,146852
28S-rRNA,1678,140832
28S-rRNA,1679,132112
28S-rRNA,1680,131930
28S-rRNA,1681,133948
28S-rRNA,1682,133530
28S-rRNA,1683,127519
28S-rRNA,1684,126338
28S-rRNA,1685,125419
28S-rRNA,1686,124600
28S-rRNA,1687,124011
28S-rRNA,1688,122710
28S-rRNA,1689,121510
28S-rRNA,1690,120492
28S-rRNA,1691,120878
28S-rRNA,1692,122870
28S-rRNA,1693,122995
28S-rRNA,1694,121204
28S-rRNA,1695,114678
28S-rRNA,1696,111814
28S-rRNA,1697,111368
28S-rRNA,1698,111129
28S-rRNA,1699,111350
28S-rRNA,1700,111777
28S-rRNA,1701,110564
28S-rRNA,1702,104453
28S-rRNA,1703,97917
28S-rRNA,1704,92578
28S-rRNA,1705,86537
28S-rRNA,1706,89308
28S-rRNA,1707,90133
28S-rRNA,1708,89683
28S-rRNA,1709,89615
28S-rRNA,1710,89533
28S-rRNA,1711,89059
28S-rRNA,1712,88005
28S-rRNA,1713,87741
28S-rRNA,1714,103363
28S-rRNA,1715,114450
28S-rRNA,1716,110301
28S-rRNA,1717,91961
28S-rRNA,1718,80640
28S-rRNA,1719,76928
28S-rRNA,1720,71819
28S-rRNA,1721,63885
28S-rRNA,1722,62540
28S-rRNA,1723,63171
28S-rRNA,1724,71984
28S-rRNA,1725,74665
28S-rRNA,1726,87176
28S-rRNA,1727,89891
28S-rRNA,1728,92008
28S-rRNA,1729,94315
28S-rRNA,1730,95325
28S-rRNA,1731,82400
28S-rRNA,1732,64656
28S-rRNA,1733,65429
28S-rRNA,1734,66994
28S-rRNA,1735,71645
28S-rRNA,1736,75067
28S-rRNA,1737,79192
28S-rRNA,1738,82596
28S-rRNA,1739,84419
28S-rRNA,1740,85747
28S-rRNA,1741,85398
28S-rRNA,1742,86039
28S-rRNA,1743,87306
28S-rRNA,1744,86417
28S-rRNA,1745,84814
28S-rRNA,1746,82952
28S-rRNA,1747,81498
28S-rRNA,1748,79661
28S-rRNA,1749,76489
28S-rRNA,1750,73454
28S-rRNA,1751,71084
28S-rRNA,1752,65549
28S-rRNA,1753,83991
28S-rRNA,1754,83339
28S-rRNA,1755,84278
28S-rRNA,1756,83957
28S-rRNA,1757,84240
28S-rRNA,1758,84531
28S-rRNA,1759,83934
28S-rRNA,1760,82816
28S-rRNA,1761,82200
28S-rRNA,1762,80658
28S-rRNA,1763,82665
28S-rRNA,1764,81334
28S-rRNA,1765,80645
28S-rRNA,1766,81507
28S-rRNA,1767,83158
28S-rRNA,1768,87408
28S-rRNA,1769,87828
28S-rRNA,1770,87033
28S-rRNA,1771,86749
28S-rRNA,1772,98250
28S-rRNA,1773,100723
28S-rRNA,1774,102344
28S-rRNA,1775,107627
28S-rRNA,1776,107909
28S-rRNA,1777,109824
28S-rRNA,1778,111346
28S-rRNA,1779,108027
28S-rRNA,1780,108432
28S-rRNA,1781,109819
28S-rRNA,1782,119935
28S-rRNA,1783,128722
28S-rRNA,1784,132057
28S-rRNA,1785,135465
28S-rRNA,1786,135292
28S-rRNA,1787,135270
28S-rRNA,1788,134683
28S-rRNA,1789,116455
28S-rRNA,1790,116629
28S-rRNA,1791,114898
28S-rRNA,1792,111488
28S-rRNA,1793,107289
28S-rRNA,1794,105479
28S-rRNA,1795,110671
28S-rRNA,1796,119564
28S-rRNA,1797,118810
28S-rRNA,1798,119006
28S-rRNA,1799,122466
28S-rRNA,1800,129447
28S-rRNA,1801,136209
28S-rRNA,1802,130405
28S-rRNA,1803,121940
28S-rRNA,1804,109717
28S-rRNA,1805,108022
28S-rRNA,1806,109562
28S-rRNA,1807,110481
28S-rRNA,1808,110341
28S-rRNA,1809,106907
28S-rRNA,1810,101637
28S-rRNA,1811,101099
28S-rRNA,1812,111360
28S-rRNA,1813,111707
28S-rRNA,1814,114696
28S-rRNA,1815,115112
28S-rRNA,1816,115501
28S-rRNA,1817,116722
28S-rRNA,1818,116954
28S-rRNA,1819,117305
28S-rRNA,1820,117005
28S-rRNA,1821,116248
28S-rRNA,1822,115845
28S-rRNA,1823,114460
28S-rRNA,1824,113159
28S-rRNA,1825,107345
28S-rRNA,1826,105396
28S-rRNA,1827,101951
28S-rRNA,1828,97917
28S-rRNA,1829,95638
28S-rRNA,1830,93132
28S-rRNA,1831,82534
28S-rRNA,1832,71956
28S-rRNA,1833,68321
28S-rRNA,1834,70536
28S-rRNA,1835,65919
28S-rRNA,1836,66009
28S-rRNA,1837,65994
28S-rRNA,1838,64764
28S-rRNA,1839,63553
28S-rRNA,1840,61269
28S-rRNA,1841,59060
28S-rRNA,1842,53768
28S-rRNA,1843,49864
28S-rRNA,1844,48259
28S-rRNA,1845,42580
28S-rRNA,1846,37451
28S-rRNA,1847,31947
28S-rRNA,1848,28904
28S-rRNA,1849,26569
28S-rRNA,1850,22588
28S-rRNA,1851,21172
28S-rRNA,1852,20003
28S-rRNA,1853,19849
28S-rRNA,1854,19407
28S-rRNA,1855,19402
28S-rRNA,1856,19936
28S-rRNA,1857,21592
28S-rRNA,1858,21356
28S-rRNA,1859,22007
28S-rRNA,1860,22021
28S-rRNA,1861,21660
28S-rRNA,1862,21501
28S-rRNA,1863,21520
28S-rRNA,1864,21971
28S-rRNA,1865,22354
28S-rRNA,1866,23118
28S-rRNA,1867,24006
28S-rRNA,1868,72492
28S-rRNA,1869,78970
28S-rRNA,1870,118243
28S-rRNA,1871,182142
28S-rRNA,1872,251657
28S-rRNA,1873,259235
28S-rRNA,1874,262281
28S-rRNA,1875,263773
28S-rRNA,1876,264490
28S-rRNA,1877,264694
28S-rRNA,1878,264637
28S-rRNA,1879,264676
28S-rRNA,1880,264779
28S-rRNA,1881,264682
28S-rRNA,1882,265016
28S-rRNA,1883,264572
28S-rRNA,1884,275903
28S-rRNA,1885,275647
28S-rRNA,1886,273922
28S-rRNA,1887,273393
28S-rRNA,1888,275273
28S-rRNA,1889,277160
28S-rRNA,1890,277861
28S-rRNA,1891,277464
28S-rRNA,1892,277216
28S-rRNA,1893,275896
28S-rRNA,1894,271933
28S-rRNA,1895,264340
28S-rRNA,1896,259197
28S-rRNA,1897,252169
28S-rRNA,1898,244912
28S-rRNA,1899,230860
28S-rRNA,1900,203024
28S-rRNA,1901,147621
28S-rRNA,1902,136667
28S-rRNA,1903,135491
28S-rRNA,1904,134363
28S-rRNA,1905,132324
28S-rRNA,1906,131513
28S-rRNA,1907,131227
28S-rRNA,1908,131456
28S-rRNA,1909,130887
28S-rRNA,1910,129914
28S-rRNA,1911,126464
28S-rRNA,1912,121052
28S-rRNA,1913,115436
28S-rRNA,1914,111807
28S-rRNA,1915,109230
28S-rRNA,1916,108275
28S-rRNA,1917,107120
28S-rRNA,1918,104809
28S-rRNA,1919,105183
28S-rRNA,1920,104770
28S-rRNA,1921,104674
28S-rRNA,1922,103588
28S-rRNA,1923,102237
28S-rRNA,1924,97154
28S-rRNA,1925,88286
28S-rRNA,1926,73315
28S-rRNA,1927,49407
28S-rRNA,1928,42208
28S-rRNA,1929,31099
28S-rRNA,1930,30044
28S-rRNA,1931,29205
28S-rRNA,1932,28543
28S-rRNA,1933,29070
28S-rRNA,1934,23731
28S-rRNA,1935,23386
28S-rRNA,1936,23243
28S-rRNA,1937,23453
28S-rRNA,1938,23181
28S-rRNA,1939,22596
28S-rRNA,1940,20541
28S-rRNA,1941,24784
28S-rRNA,1942,28993
28S-rRNA,1943,29497
28S-rRNA,1944,31327
28S-rRNA,1945,35753
28S-rRNA,1946,38315
28S-rRNA,1947,41608
28S-rRNA,1948,48259
28S-rRNA,1949,49538
28S-rRNA,1950,50889
28S-rRNA,1951,53665
28S-rRNA,1952,55017
28S-rRNA,1953,56710
28S-rRNA,1954,57178
28S-rRNA,1955,59603
28S-rRNA,1956,60775
28S-rRNA,1957,61489
28S-rRNA,1958,61271
28S-rRNA,1959,62687
28S-rRNA,1960,67300
28S-rRNA,1961,67652
28S-rRNA,1962,67130
28S-rRNA,1963,65505
28S-rRNA,1964,65003
28S-rRNA,1965,64123
28S-rRNA,1966,62962
28S-rRNA,1967,64080
28S-rRNA,1968,64177
28S-rRNA,1969,62665
